Dunkirk,IN,Jay,"(40.3745,-85.2073)"
Dunlap,IN,Elkhart,"(41.6344,-85.9235)"
Dunreith,IN,Henry,"(39.8028,-85.4364)"
Dupont,IN,Jefferson,"(38.8915,-85.5169)"
Dyer,IN,Lake,"(41.4977,-87.5088)"
Earl Park,IN,Benton,"(40.6855,-87.4199)"
East Chicago,IN,Lake,"(41.6487,-87.4531)"
East Enterprise,IN,Switzerland,"(38.8702,-84.9889)"
East Germantown,IN,Wayne,"(39.8131,-85.137)"
Eaton,IN,Delaware,"(40.322,-85.359)"
Economy,IN,Wayne,"(39.9774,-85.0871)"
Edgewood,IN,Madison,"(40.1032,-85.7374)"
Edinburgh,IN,Johnson,"(39.3509,-85.9628)"
Edwardsport,IN,Knox,"(38.8127,-87.2511)"
Elberfeld,IN,Warrick,"(38.1617,-87.4482)"
Elizabeth,IN,Harrison,"(38.1239,-85.9729)"
Elizabethtown,IN,Bartholomew,"(39.1351,-85.8124)"
Elizaville,IN,Boone,"(40.1267,-86.3758)"
Elkhart,IN,Elkhart,"(41.6919,-85.962)"
Ellettsville,IN,Monroe,"(39.2308,-86.6221)"
Elnora,IN,Daviess,"(38.8762,-87.0849)"
Elwood,IN,Madison,"(40.2743,-85.8372)"
Eminence,IN,Morgan,"(39.5214,-86.6414)"
Emison,IN,Knox,"(38.7991,-87.4604)"
Emma,IN,LaGrange,"(41.6112,-85.5411)"
English,IN,Crawford,"(38.3408,-86.4592)"
Enos Corner,IN,Pike,"(38.2892,-87.2611)"
Etna Green,IN,Kosciusko,"(41.2755,-86.0461)"
Evansville,IN,Vanderburgh,"(37.9882,-87.5339)"
Fair Oaks,IN,Jasper,"(41.075,-87.2575)"
Fairbanks,IN,Sullivan,"(39.2195,-87.5222)"
Fairland,IN,Shelby,"(39.5849,-85.8627)"
Fairmount,IN,Grant,"(40.4172,-85.6477)"
Fairview Park,IN,Vermillion,"(39.6821,-87.4142)"
Farmersburg,IN,Sullivan,"(39.2526,-87.3807)"
Farmland,IN,Randolph,"(40.1895,-85.1273)"
Ferdinand,IN,Dubois,"(38.2265,-86.8626)"
Fillmore,IN,Putnam,"(39.6697,-86.7532)"
Fish Lake,IN,LaPorte,"(41.5616,-86.5513)"
Fishers,IN,Hamilton,"(39.959,-85.968)"
Flat Rock,IN,Shelby,"(39.3642,-85.8317)"
Flora,IN,Carroll,"(40.5452,-86.5242)"
Florence,IN,Switzerland,"(38.7837,-84.9238)"
Fontanet,IN,Vigo,"(39.5713,-87.2434)"
Fort Branch,IN,Gibson,"(38.2462,-87.5735)"
Fort Wayne,IN,Allen,"(41.0885,-85.1436)"
Fortville,IN,Hancock,"(39.924,-85.8465)"
Foster,IN,Warren,"(40.1467,-87.4714)"
Fountain City,IN,Wayne,"(39.9549,-84.9192)"
Fowler,IN,Benton,"(40.6171,-87.3185)"
Fowlerton,IN,Grant,"(40.4095,-85.5728)"
Francesville,IN,Pulaski,"(40.9853,-86.8834)"
Francisco,IN,Gibson,"(38.3332,-87.4478)"
Frankfort,IN,Clinton,"(40.2799,-86.5181)"
Franklin,IN,Johnson,"(39.4935,-86.0541)"
Frankton,IN,Madison,"(40.2212,-85.772)"
Fredericksburg,IN,Washington,"(38.4352,-86.1969)"
Freedom,IN,Owen,"(39.207,-86.8692)"
Freelandville,IN,Knox,"(38.8653,-87.3102)"
Freetown,IN,Jackson,"(38.9775,-86.1273)"
Fremont,IN,Steuben,"(41.7298,-84.9343)"
French Lick,IN,Orange,"(38.5467,-86.6197)"
Fulton,IN,Fulton,"(40.9462,-86.2643)"
Galena,IN,Floyd,"(38.3513,-85.9372)"
Galveston,IN,Cass,"(40.5772,-86.1914)"
Garrett,IN,DeKalb,"(41.3532,-85.1236)"
Gary,IN,Lake,"(41.5906,-87.3472)"
Gas City,IN,Grant,"(40.4897,-85.5984)"
Gaston,IN,Delaware,"(40.3138,-85.5009)"
Geneva,IN,Adams,"(40.5975,-84.9569)"
Gentryville,IN,Spencer,"(38.1091,-87.0316)"
Georgetown,IN,Floyd,"(38.2958,-85.9628)"
Gessie,IN,Vermillion,"(40.0825,-87.4997)"
Gifford,IN,Jasper,"(41.0709,-87.0525)"
Glendale,IN,Daviess,"(38.5681,-87.0772)"
Glenwood,IN,Rush,"(39.6261,-85.3021)"
Goodland,IN,Newton,"(40.7637,-87.2952)"
Goshen,IN,Elkhart,"(41.5741,-85.8304)"
Gosport,IN,Owen,"(39.3507,-86.6655)"
Grabill,IN,Allen,"(41.2099,-84.968)"
Grandview,IN,Spencer,"(37.9369,-86.9842)"
Granger,IN,St. Joseph,"(41.7372,-86.1352)"
Grass Creek,IN,Fulton,"(40.9475,-86.4044)"
Graysville,IN,Sullivan,"(39.1175,-87.5561)"
Green Acres,IN,Lake,"(41.4839,-87.2973)"
Greencastle,IN,Putnam,"(39.6431,-86.8419)"
Greendale,IN,Dearborn,"(39.1317,-84.851)"
Greenfield,IN,Hancock,"(39.7937,-85.7739)"
Greens Fork,IN,Wayne,"(39.8917,-85.0411)"
Greensboro,IN,Henry,"(39.8786,-85.464)"
Greensburg,IN,Decatur,"(39.3515,-85.5024)"
Greentown,IN,Howard,"(40.4765,-85.9624)"
Greenville,IN,Floyd,"(38.3717,-85.9847)"
Greenwood,IN,Johnson,"(39.6019,-86.1073)"
Griffin,IN,Posey,"(38.2039,-87.9149)"
Griffith,IN,Lake,"(41.5279,-87.424)"
Grovertown,IN,Starke,"(41.375,-86.5047)"
Guilford,IN,Dearborn,"(39.1681,-84.9119)"
Hagerstown,IN,Wayne,"(39.9115,-85.1554)"
Hamilton,IN,Steuben,"(41.5407,-84.9203)"
Hamlet,IN,Starke,"(41.3792,-86.5831)"
Hammond,IN,Lake,"(41.617,-87.4908)"
Hanna,IN,LaPorte,"(41.4121,-86.7795)"
Hanover,IN,Jefferson,"(38.7137,-85.4724)"
Hardinsburg,IN,Washington,"(38.462,-86.2732)"
Harlan,IN,Allen,"(41.1966,-84.9245)"
Harmony,IN,Clay,"(39.5335,-87.0734)"
Harrodsburg,IN,Monroe,"(39.018,-86.5533)"
Hartford City,IN,Blackford,"(40.4536,-85.3735)"
Hartsville,IN,Bartholomew,"(39.2669,-85.6992)"
Hatfield,IN,Spencer,"(37.903,-87.2217)"
Haubstadt,IN,Gibson,"(38.2038,-87.5753)"
Hayden,IN,Jennings,"(38.9714,-85.739)"
Hazleton,IN,Gibson,"(38.4893,-87.5406)"
Hebron,IN,Porter,"(41.325,-87.2024)"
Heltonville,IN,Lawrence,"(38.9278,-86.3755)"
Henryville,IN,Clark,"(38.5395,-85.7655)"
Herbst,IN,Grant,"(40.5145,-85.7815)"
Heritage Lake,IN,Putnam,"(39.7288,-86.7123)"
Hidden Valley,IN,Dearborn,"(39.1674,-84.8445)"
Highland,IN,Lake,"(41.5484,-87.4587)"
Highwoods,IN,Marion,"(39.8442,-86.1833)"
Hillsboro,IN,Fountain,"(40.1089,-87.1576)"
Hillsdale,IN,Vermillion,"(39.7859,-87.3903)"
Hoagland,IN,Allen,"(40.952,-84.9955)"
Hobart,IN,Lake,"(41.5139,-87.2728)"
Holland,IN,Dubois,"(38.2462,-87.038)"
Hollandsburg,IN,Parke,"(39.7603,-87.0722)"
Holton,IN,Ripley,"(39.0752,-85.3847)"
Homecroft,IN,Marion,"(39.6696,-86.1312)"
Homestead,IN,Dearborn,"(39.1242,-84.8525)"
Hope,IN,Bartholomew,"(39.2993,-85.766)"
Howe,IN,LaGrange,"(41.7228,-85.4255)"
Howesville,IN,Clay,"(39.177,-87.147)"
Hudson,IN,Steuben,"(41.5318,-85.0842)"
Hudson Lake,IN,LaPorte,"(41.7174,-86.5476)"
Huntertown,IN,Allen,"(41.2129,-85.1764)"
Huntingburg,IN,Dubois,"(38.3009,-86.9625)"
Huntington,IN,Huntington,"(40.8812,-85.5062)"
Huron,IN,Lawrence,"(38.7223,-86.6706)"
Hymera,IN,Sullivan,"(39.1859,-87.2989)"
Idaville,IN,White,"(40.7588,-86.6505)"
Independence Hill,IN,Lake,"(41.4761,-87.3673)"
Indian Heights,IN,Howard,"(40.4273,-86.1255)"
Indian Springs,IN,Martin,"(38.7964,-86.765)"
Indian Village,IN,St. Joseph,"(41.7143,-86.2322)"
Indianapolis,IN,Marion,"(39.7771,-86.1458)"
Ingalls,IN,Madison,"(39.965,-85.8041)"
Inglefield,IN,Vanderburgh,"(38.1081,-87.5589)"
Iona,IN,Knox,"(38.5487,-87.4717)"
Jalapa,IN,Grant,"(40.6263,-85.7464)"
Jamestown,IN,Boone,"(39.9285,-86.6263)"
Jasonville,IN,Greene,"(39.1619,-87.1995)"
Jasper,IN,Dubois,"(38.3936,-86.9405)"
Jeffersonville,IN,Clark,"(38.3377,-85.7026)"
Jonesboro,IN,Grant,"(40.4797,-85.6302)"
Jonesville,IN,Bartholomew,"(39.0598,-85.8878)"
Judson,IN,Parke,"(39.8131,-87.1345)"
Judyville,IN,Warren,"(40.3584,-87.395)"
Kasson,IN,Vanderburgh,"(38.017,-87.6361)"
Kempton,IN,Tipton,"(40.2878,-86.2296)"
Kendallville,IN,Noble,"(41.4441,-85.2578)"
Kennard,IN,Henry,"(39.9055,-85.5222)"
Kent,IN,Jefferson,"(38.7369,-85.5387)"
Kentland,IN,Newton,"(40.7739,-87.4465)"
Kewanna,IN,Fulton,"(41.0194,-86.4125)"
Kimmell,IN,Noble,"(41.395,-85.5487)"
Kingman,IN,Fountain,"(39.9665,-87.2786)"
Kingsbury,IN,LaPorte,"(41.5303,-86.6974)"
Kingsford Heights,IN,LaPorte,"(41.4786,-86.6927)"
Kirklin,IN,Clinton,"(40.1933,-86.359)"
Knightstown,IN,Henry,"(39.796,-85.5312)"
Knightsville,IN,Clay,"(39.5253,-87.0891)"
Kniman,IN,Jasper,"(41.1442,-87.1375)"
Knox,IN,Starke,"(41.291,-86.621)"
Kokomo,IN,Howard,"(40.464,-86.1277)"
Koleen,IN,Greene,"(38.9714,-86.8289)"
Koontz Lake,IN,Starke,"(41.4169,-86.4827)"
Kouts,IN,Porter,"(41.3172,-87.0264)"
Kurtz,IN,Jackson,"(38.9606,-86.2033)"
La Crosse,IN,LaPorte,"(41.3177,-86.8898)"
La Fontaine,IN,Wabash,"(40.6739,-85.7221)"
La Paz,IN,Marshall,"(41.456,-86.3083)"
Laconia,IN,Harrison,"(38.0318,-86.0855)"
Ladoga,IN,Montgomery,"(39.9165,-86.7991)"
Lafayette,IN,Tippecanoe,"(40.399,-86.8592)"
Lagrange,IN,LaGrange,"(41.6489,-85.4178)"
Lagro,IN,Wabash,"(40.8392,-85.7276)"
Lake Dalecarlia,IN,Lake,"(41.337,-87.4036)"
Lake Hart,IN,Morgan,"(39.5675,-86.4319)"
Lake Hills,IN,Lake,"(41.4642,-87.4461)"
Lake Holiday,IN,Montgomery,"(39.9642,-86.9607)"
Lake Station,IN,Lake,"(41.5729,-87.26)"
Lake Village,IN,Newton,"(41.1308,-87.439)"
Lakes of the Four Seasons,IN,Porter,"(41.4074,-87.2203)"
Laketon,IN,Wabash,"(40.9807,-85.8393)"
Lakeville,IN,St. Joseph,"(41.5287,-86.2743)"
Lamar,IN,Spencer,"(38.0692,-86.9055)"
Landess,IN,Grant,"(40.6126,-85.5592)"
Lanesville,IN,Harrison,"(38.2351,-85.9859)"
Laotto,IN,Noble,"(41.2903,-85.198)"
Lapel,IN,Madison,"(40.066,-85.8463)"
LaPorte,IN,LaPorte,"(41.6077,-86.7137)"
Larwill,IN,Whitley,"(41.1792,-85.6243)"
Laud,IN,Whitley,"(41.0495,-85.4522)"
Laurel,IN,Franklin,"(39.502,-85.188)"
Lawrence,IN,Marion,"(39.8674,-85.9904)"
Lawrenceburg,IN,Dearborn,"(39.0989,-84.8713)"
Leavenworth,IN,Crawford,"(38.1994,-86.3453)"
Lebanon,IN,Boone,"(40.0318,-86.455)"
Lee,IN,White,"(40.8964,-86.9681)"
Leesburg,IN,Kosciusko,"(41.3307,-85.8489)"
Leo-Cedarville,IN,Allen,"(41.2198,-85.0193)"
Leopold,IN,Perry,"(38.1039,-86.5833)"
Letts,IN,Decatur,"(39.2351,-85.565)"
Lewis,IN,Vigo,"(39.26,-87.2575)"
Lewisville,IN,Henry,"(39.8068,-85.3532)"
Lexington,IN,Scott,"(38.6523,-85.6252)"
Liberty,IN,Union,"(39.6349,-84.926)"
Liberty Park,IN,Lake,"(41.4325,-87.3686)"
Libertyville,IN,Vigo,"(39.6028,-87.5186)"
Ligonier,IN,Noble,"(41.465,-85.5945)"
Lincoln City,IN,Spencer,"(38.1212,-86.9986)"
Lincoln Hills,IN,Porter,"(41.4684,-87.1078)"
Linden,IN,Montgomery,"(40.189,-86.9028)"
Linton,IN,Greene,"(39.0357,-87.1587)"
Linwood,IN,Madison,"(40.1937,-85.6816)"
Little York,IN,Washington,"(38.6993,-85.9045)"
Liverpool,IN,Lake,"(41.5525,-87.2948)"
Livonia,IN,Washington,"(38.5549,-86.2778)"
Lizton,IN,Hendricks,"(39.884,-86.5421)"
Logansport,IN,Cass,"(40.7502,-86.3559)"
Long Beach,IN,LaPorte,"(41.7432,-86.8526)"
Loogootee,IN,Martin,"(38.6759,-86.9143)"
Losantville,IN,Randolph,"(40.0236,-85.1835)"
Lottaville,IN,Lake,"(41.5034,-87.3648)"
Lovett,IN,Jennings,"(38.9114,-85.633)"
Lowell,IN,Lake,"(41.2934,-87.4183)"
Lydick,IN,St. Joseph,"(41.6934,-86.38)"
Lynn,IN,Randolph,"(40.0488,-84.9424)"
Lynnville,IN,Warrick,"(38.1988,-87.3141)"
Lyons,IN,Greene,"(38.9879,-87.0813)"
Mackey,IN,Gibson,"(38.2505,-87.3912)"
Macy,IN,Miami,"(40.9582,-86.1296)"
Madison,IN,Jefferson,"(38.758,-85.397)"
Majenica,IN,Huntington,"(40.77,-85.4533)"
Malden,IN,Porter,"(41.3762,-87.027)"
Manilla,IN,Rush,"(39.5727,-85.622)"
Manson,IN,Clinton,"(40.24,-86.5903)"
Marengo,IN,Crawford,"(38.3714,-86.3444)"
Marion,IN,Grant,"(40.5497,-85.66)"
Markle,IN,Huntington,"(40.8275,-85.3393)"
Markleville,IN,Madison,"(39.9765,-85.6171)"
Marshall,IN,Parke,"(39.8475,-87.1868)"
Marshfield,IN,Warren,"(40.2492,-87.4528)"
Martinsville,IN,Morgan,"(39.4228,-86.4207)"
Matthews,IN,Grant,"(40.3875,-85.4975)"
Mauckport,IN,Harrison,"(38.0257,-86.1996)"
Maxwell,IN,Hancock,"(39.8575,-85.77)"
Mays,IN,Rush,"(39.7437,-85.43)"
McCordsville,IN,Hancock,"(39.9036,-85.923)"
Mecca,IN,Parke,"(39.7271,-87.3317)"
Medaryville,IN,Pulaski,"(41.0803,-86.8905)"
Medora,IN,Jackson,"(38.8247,-86.1715)"
Mellott,IN,Fountain,"(40.1639,-87.1489)"
Melody Hill,IN,Vanderburgh,"(38.024,-87.512)"
Memphis,IN,Clark,"(38.4892,-85.7679)"
Mentone,IN,Kosciusko,"(41.174,-86.0382)"
Meridian Hills,IN,Marion,"(39.8873,-86.1568)"
Merom,IN,Sullivan,"(39.056,-87.5673)"
Merriam,IN,Noble,"(41.2873,-85.4344)"
Merrillville,IN,Lake,"(41.4728,-87.3197)"
Metamora,IN,Franklin,"(39.4481,-85.1378)"
Metea,IN,Cass,"(40.8692,-86.3094)"
Metz,IN,Steuben,"(41.6162,-84.8394)"
Mexico,IN,Miami,"(40.8143,-86.1113)"
Michiana Shores,IN,LaPorte,"(41.7563,-86.8181)"
Michigan City,IN,LaPorte,"(41.7098,-86.8705)"
Michigantown,IN,Clinton,"(40.3279,-86.3915)"
Middlebury,IN,Elkhart,"(41.6701,-85.7073)"
Middletown,IN,Henry,"(40.0596,-85.5422)"
Midland,IN,Greene,"(39.122,-87.1917)"
Mier,IN,Grant,"(40.5748,-85.8233)"
Milan,IN,Ripley,"(39.1255,-85.127)"
Milford,IN,Kosciusko,"(41.4142,-85.8446)"
Millersburg,IN,Elkhart,"(41.5277,-85.6964)"
Millgrove,IN,Blackford,"(40.4084,-85.275)"
Millhousen,IN,Decatur,"(39.2114,-85.435)"
Milltown,IN,Crawford,"(38.3425,-86.2749)"
Milroy,IN,Rush,"(39.4981,-85.4675)"
Milton,IN,Wayne,"(39.7862,-85.1563)"
Mishawaka,IN,St. Joseph,"(41.6733,-86.1667)"
Mitchell,IN,Lawrence,"(38.7364,-86.4746)"
Mixersville,IN,Franklin,"(39.4884,-84.825)"
Modoc,IN,Randolph,"(40.0455,-85.1261)"
Monon,IN,White,"(40.8642,-86.8788)"
Monroe,IN,Adams,"(40.7452,-84.9413)"
Monroe City,IN,Knox,"(38.6145,-87.3532)"
Monroeville,IN,Allen,"(40.9733,-84.8682)"
Monrovia,IN,Morgan,"(39.5842,-86.4791)"
Monterey,IN,Pulaski,"(41.1561,-86.4821)"
Montezuma,IN,Parke,"(39.7911,-87.3694)"
Montgomery,IN,Daviess,"(38.665,-87.0474)"
Monticello,IN,White,"(40.7455,-86.7668)"
Montmorenci,IN,Tippecanoe,"(40.4704,-87.0354)"
Montpelier,IN,Blackford,"(40.5494,-85.2874)"
Mooreland,IN,Henry,"(39.9973,-85.2513)"
Moores Hill,IN,Dearborn,"(39.1115,-85.0905)"
Mooresville,IN,Morgan,"(39.6038,-86.3677)"
Morgantown,IN,Morgan,"(39.3729,-86.2585)"
Morocco,IN,Newton,"(40.9445,-87.4503)"
Morristown,IN,Shelby,"(39.6738,-85.7045)"
Mount Auburn,IN,Wayne,"(39.8123,-85.1905)"
Mount Ayr,IN,Newton,"(40.9523,-87.299)"
Mount Carmel,IN,Franklin,"(39.4076,-84.8756)"
Mount Etna,IN,Huntington,"(40.7405,-85.5612)"
Mount Summit,IN,Henry,"(40.0035,-85.3861)"
Mount Vernon,IN,Posey,"(37.9364,-87.8955)"
Mulberry,IN,Clinton,"(40.3458,-86.6674)"
Muncie,IN,Delaware,"(40.1989,-85.395)"
Munster,IN,Lake,"(41.5468,-87.5037)"
Nabb,IN,Scott,"(38.6056,-85.6327)"
Napoleon,IN,Ripley,"(39.2042,-85.3273)"
Nappanee,IN,Elkhart,"(41.4452,-85.9962)"
Nashville,IN,Brown,"(39.2081,-86.2383)"
New Albany,IN,Floyd,"(38.3078,-85.8242)"
New Amsterdam,IN,Harrison,"(38.1019,-86.2754)"
New Carlisle,IN,St. Joseph,"(41.7018,-86.4917)"
New Castle,IN,Henry,"(39.919,-85.3697)"
New Chicago,IN,Lake,"(41.5587,-87.2718)"
New Elliott,IN,Lake,"(41.4931,-87.4175)"
New Goshen,IN,Vigo,"(39.583,-87.4646)"
New Harmony,IN,Posey,"(38.1291,-87.9308)"
New Haven,IN,Allen,"(41.0669,-85.0282)"
New Lisbon,IN,Henry,"(39.8634,-85.263)"
New Market,IN,Montgomery,"(39.9527,-86.9217)"
New Middletown,IN,Harrison,"(38.1645,-86.0513)"
New Palestine,IN,Hancock,"(39.7255,-85.8934)"
New Paris,IN,Elkhart,"(41.5005,-85.8248)"
New Pekin,IN,Washington,"(38.5029,-86.0152)"
New Point,IN,Decatur,"(39.3097,-85.3275)"
New Richmond,IN,Montgomery,"(40.1944,-86.9774)"
New Ross,IN,Montgomery,"(39.9647,-86.7146)"
New Salem,IN,Rush,"(39.5423,-85.358)"
New Salisbury,IN,Harrison,"(38.314,-86.1)"
New Trenton,IN,Franklin,"(39.3088,-84.8968)"
New Washington,IN,Clark,"(38.5657,-85.5461)"
New Whiteland,IN,Johnson,"(39.5618,-86.0994)"
Newberry,IN,Greene,"(38.9237,-87.0191)"
Newburgh,IN,Warrick,"(37.9492,-87.4051)"
Newport,IN,Vermillion,"(39.8841,-87.4072)"
Newtown,IN,Fountain,"(40.2044,-87.1482)"
Newville,IN,DeKalb,"(41.3487,-84.845)"
Noblesville,IN,Hamilton,"(40.0354,-86.0056)"
North Crows Nest,IN,Marion,"(39.8661,-86.1623)"
North Judson,IN,Starke,"(41.2161,-86.7769)"
North Liberty,IN,St. Joseph,"(41.5324,-86.4279)"
North Manchester,IN,Wabash,"(41.0044,-85.775)"
North Salem,IN,Hendricks,"(39.8596,-86.6445)"
North Terre Haute,IN,Vigo,"(39.537,-87.3653)"
North Vernon,IN,Jennings,"(39.0151,-85.6287)"
North Webster,IN,Kosciusko,"(41.324,-85.6979)"
Norway,IN,White,"(40.7797,-86.7719)"
Oakland City,IN,Gibson,"(38.3378,-87.3492)"
Oaktown,IN,Knox,"(38.8717,-87.4412)"
Odell,IN,Tippecanoe,"(40.2878,-87.0742)"
Odon,IN,Daviess,"(38.8424,-86.9891)"
Ogden Dunes,IN,Porter,"(41.6229,-87.1932)"
Oldenburg,IN,Franklin,"(39.3387,-85.2039)"
Onward,IN,Cass,"(40.6946,-86.1952)"
Oolitic,IN,Lawrence,"(38.8926,-86.5253)"
Orestes,IN,Madison,"(40.2694,-85.7277)"
Orland,IN,Steuben,"(41.7306,-85.1723)"
Orleans,IN,Orange,"(38.6615,-86.4517)"
Osceola,IN,St. Joseph,"(41.6647,-86.0787)"
Osgood,IN,Ripley,"(39.1291,-85.292)"
Ossian,IN,Wells,"(40.8784,-85.1684)"
Otisco,IN,Clark,"(38.5423,-85.6672)"
Otterbein,IN,Benton,"(40.4886,-87.0936)"
Otwell,IN,Pike,"(38.4566,-87.0959)"
Owensburg,IN,Greene,"(38.9305,-86.7292)"
Owensville,IN,Gibson,"(38.2716,-87.6921)"
Oxford,IN,Benton,"(40.5222,-87.2484)"
Painted Hills,IN,Morgan,"(39.3963,-86.3494)"
Palmyra,IN,Harrison,"(38.4081,-86.1086)"
Paoli,IN,Orange,"(38.5572,-86.4699)"
Paragon,IN,Morgan,"(39.3948,-86.5628)"
Paris Crossing,IN,Jennings,"(38.8295,-85.648)"
Parker City,IN,Randolph,"(40.1898,-85.2038)"
Parkers Settlement,IN,Posey,"(38.044,-87.7146)"
Patoka,IN,Gibson,"(38.4012,-87.5875)"
Patricksburg,IN,Owen,"(39.3156,-86.9592)"
Patriot,IN,Switzerland,"(38.8366,-84.8293)"
Pendleton,IN,Madison,"(40.0057,-85.765)"
Pennville,IN,Jay,"(40.4919,-85.1467)"
Perrysville,IN,Vermillion,"(40.0532,-87.436)"
Peru,IN,Miami,"(40.7585,-86.0715)"
Petersburg,IN,Pike,"(38.4919,-87.281)"
Pierceton,IN,Kosciusko,"(41.1992,-85.7032)"
Pimento,IN,Vigo,"(39.3095,-87.3792)"
Pine Village,IN,Warren,"(40.4495,-87.2534)"
Pittsboro,IN,Hendricks,"(39.8676,-86.4647)"
Plainfield,IN,Hendricks,"(39.7005,-86.3726)"
Plainville,IN,Daviess,"(38.8048,-87.1517)"
Pleasant Lake,IN,Steuben,"(41.5753,-85.0161)"
Pleasant View,IN,Shelby,"(39.6634,-85.9416)"
Plymouth,IN,Marshall,"(41.3482,-86.3188)"
Point Isabel,IN,Grant,"(40.4207,-85.8218)"
Poneto,IN,Wells,"(40.6568,-85.2225)"
Portage,IN,Porter,"(41.5866,-87.1792)"
Porter,IN,Porter,"(41.6257,-87.0801)"
Portland,IN,Jay,"(40.4377,-84.9835)"
Poseyville,IN,Posey,"(38.1699,-87.7834)"
Pottawattamie Park,IN,LaPorte,"(41.7234,-86.8672)"
Princes Lakes,IN,Johnson,"(39.3516,-86.11)"
Princeton,IN,Gibson,"(38.3552,-87.5785)"
Putnamville,IN,Putnam,"(39.5742,-86.8653)"
Quincy,IN,Owen,"(39.4537,-86.7125)"
Raglesville,IN,Daviess,"(38.802,-86.9618)"
Ragsdale,IN,Knox,"(38.7467,-87.3241)"
Raymond,IN,Franklin,"(39.4717,-84.8494)"
Redkey,IN,Jay,"(40.3481,-85.1524)"
Remington,IN,Jasper,"(40.7653,-87.1524)"
Rensselaer,IN,Jasper,"(40.9381,-87.1683)"
Rexville,IN,Ripley,"(38.9526,-85.3366)"
Reynolds,IN,White,"(40.7492,-86.8743)"
Richmond,IN,Wayne,"(39.8318,-84.8904)"
Ridgeville,IN,Randolph,"(40.292,-85.0285)"
Riley,IN,Vigo,"(39.3897,-87.3002)"
Rising Sun,IN,Ohio,"(38.9533,-84.8543)"
River Forest,IN,Madison,"(40.1107,-85.7294)"
Roachdale,IN,Putnam,"(39.8491,-86.8004)"
Roann,IN,Wabash,"(40.9112,-85.9245)"
Roanoke,IN,Huntington,"(40.9639,-85.376)"
Rochester,IN,Fulton,"(41.0591,-86.196)"
Rockdale,IN,Franklin,"(39.317,-84.8469)"
Rockfield,IN,Carroll,"(40.6411,-86.5739)"
Rockport,IN,Spencer,"(37.8899,-87.0537)"
Rockville,IN,Parke,"(39.7665,-87.2295)"
Rocky Ripple,IN,Marion,"(39.8484,-86.1731)"
Roll,IN,Blackford,"(40.5523,-85.3903)"
Rolling Prairie,IN,LaPorte,"(41.6743,-86.6207)"
Rome City,IN,Noble,"(41.4891,-85.3607)"
Rosedale,IN,Parke,"(39.6225,-87.2818)"
Roseland,IN,St. Joseph,"(41.7177,-86.2506)"
Roselawn,IN,Newton,"(41.1535,-87.2881)"
Ross,IN,Lake,"(41.5267,-87.3748)"
Rossville,IN,Clinton,"(40.4199,-86.5955)"
Royal Center,IN,Cass,"(40.8644,-86.5)"
Rushville,IN,Rush,"(39.6154,-85.4464)"
Russellville,IN,Putnam,"(39.8568,-86.9832)"
Russiaville,IN,Howard,"(40.4185,-86.2731)"
Saint Bernice,IN,Vermillion,"(39.7119,-87.52)"
Saint Joe,IN,DeKalb,"(41.3149,-84.9029)"
Saint John,IN,Lake,"(41.4431,-87.469)"
Saint Joseph,IN,Floyd,"(38.4001,-85.8083)"
Saint Leon,IN,Dearborn,"(39.2933,-84.9639)"
Saint Mary-of-the-Woods,IN,Vigo,"(39.512,-87.4628)"
Saint Meinrad,IN,Spencer,"(38.1692,-86.8257)"
Saint Paul,IN,Decatur,"(39.428,-85.6288)"
Saint Peter,IN,Franklin,"(39.3217,-85.0316)"
Salamonia,IN,Jay,"(40.3818,-84.8659)"
Salem,IN,Washington,"(38.6048,-86.0977)"
Saltillo,IN,Washington,"(38.6662,-86.2975)"
San Pierre,IN,Starke,"(41.1989,-86.8923)"
Sandborn,IN,Knox,"(38.8967,-87.1849)"
Santa Claus,IN,Spencer,"(38.1168,-86.9292)"
Saratoga,IN,Randolph,"(40.2368,-84.9159)"
Sardinia,IN,Decatur,"(39.1539,-85.6311)"
Schererville,IN,Lake,"(41.487,-87.4444)"
Schneider,IN,Lake,"(41.1929,-87.4462)"
Scipio,IN,Franklin,"(39.392,-84.8183)"
Scotland,IN,Greene,"(38.909,-86.9048)"
Scottsburg,IN,Scott,"(38.6862,-85.7839)"
Sedalia,IN,Clinton,"(40.4156,-86.5147)"
Seelyville,IN,Vigo,"(39.4936,-87.2667)"
Sellersburg,IN,Clark,"(38.4029,-85.7705)"
Selma,IN,Delaware,"(40.1888,-85.2755)"
Selvin,IN,Warrick,"(38.2042,-87.1061)"
Servia,IN,Wabash,"(40.9567,-85.7405)"
Seymour,IN,Jackson,"(38.9474,-85.8914)"
Shadeland,IN,Tippecanoe,"(40.3509,-86.9622)"
Shamrock Lakes,IN,Blackford,"(40.4117,-85.4261)"
Sharpsville,IN,Tipton,"(40.3795,-86.0868)"
Sharptown,IN,Franklin,"(39.367,-84.8736)"
Shelburn,IN,Sullivan,"(39.179,-87.3971)"
Shelby,IN,Lake,"(41.1934,-87.3427)"
Shelbyville,IN,Shelby,"(39.5319,-85.7753)"
Shepardsville,IN,Vigo,"(39.6017,-87.4264)"
Sheridan,IN,Hamilton,"(40.1318,-86.2195)"
Shipshewana,IN,LaGrange,"(41.6749,-85.5763)"
Shirley,IN,Hancock,"(39.8911,-85.5801)"
Shoals,IN,Martin,"(38.6668,-86.7939)"
